Time,X Position,Y Position
1709435200904112815,-0.14503151178359985,0.7452462911605835
1709435200960822343,-0.18317081034183502,0.8826654553413391
1709435201017853021,-0.22157084941864014,1.0078904628753662
1709435201075822114,-0.25874289870262146,1.1208016872406006
1709435201132486820,-0.29635241627693176,1.2225555181503296
1709435201188545465,-0.3331019878387451,1.314220666885376
1709435201245544910,-0.36785081028938293,1.3956655263900757
1709435201301550388,-0.39993345737457275,1.4684075117111206
1709435201361170768,-0.42841780185699463,1.5308178663253784
1709435201420036077,-0.4531382918357849,1.583511471748352
1709435201481149435,-0.47341370582580566,1.6240521669387817
1709435201542259216,-0.4863635301589966,1.6474931240081787
1709435201602852106,-0.48877859115600586,1.6526156663894653
1709435201661599636,-0.48464611172676086,1.6449183225631714
1709435201722479820,-0.48203665018081665,1.637945294380188
1709435201781673192,-0.4821067750453949,1.637822151184082
1709435201838557958,-0.48476678133010864,1.6416064500808716
1709435201900269508,-0.48676830530166626,1.6442245244979858
1709435201960825204,-0.4863209128379822,1.6433578729629517
1709435202020583868,-0.48536837100982666,1.641143798828125
1709435202079452991,-0.4851801097393036,1.6405036449432373
1709435202137780904,-0.48551660776138306,1.6410057544708252
1709435202222080945,-0.4854941964149475,1.6409459114074707
1709435202280249357,-0.4854935109615326,1.6409132480621338
1709435202336905241,-0.4855225086212158,1.640943169593811
1709435202398114919,-0.4855000078678131,1.6408768892288208
1709435202456166505,-0.4855286180973053,1.640906810760498
1709435202514073848,-0.48552989959716797,1.6408898830413818
1709435202574712753,-0.4855353534221649,1.6408833265304565
1709435202632470130,-0.48554471135139465,1.6408880949020386
1709435202694360971,-0.4855530858039856,1.6408910751342773
