Time,X Position,Y Position,Total Track Time
1.70971830439562E+018,4.80810928344727,6.24036026000977,
1.70971830445354E+018,5.10744953155518,6.28749418258667,
1.70971830451058E+018,5.40944766998291,6.32037782669067,
1.70971830456585E+018,5.71281719207764,6.33833456039429,
1.7097183046262E+018,6.01595449447632,6.34051084518433,
1.70971830468671E+018,6.31799983978272,6.32712936401367,
1.70971830474672E+018,6.61900472640991,6.29843187332153,
1.70971830480266E+018,6.91909170150757,6.25490760803223,
1.70971830486059E+018,7.21749019622803,6.19684839248657,
1.70971830492456E+018,7.51212358474731,6.12398338317871,
1.7097183049855E+018,7.80164480209351,6.03633069992065,
1.70971830504439E+018,8.08620738983154,5.93422794342041,
1.70971830510532E+018,8.36612319946289,5.81801223754883,
1.70971830517078E+018,8.64034175872803,5.68774890899658,
1.70971830525522E+018,8.90735912322998,5.54391193389893,
1.70971830533657E+018,9.16622257232666,5.38711547851563,
1.70971830540832E+018,9.41675662994385,5.21768045425415,
1.70971830548811E+018,9.65879726409912,5.0360050201416,
1.70971830554999E+018,9.89134407043457,4.84242963790894,
1.70971830560891E+018,10.1138772964478,4.63724231719971,
1.70971830566418E+018,10.3262844085693,4.42082118988037,
1.70971830573346E+018,10.5284748077393,4.1939492225647,
1.70971830580138E+018,10.7192916870117,3.95770144462585,
1.70971830585729E+018,10.8975238800049,3.7124981880188,
1.70971830591492E+018,11.0627279281616,3.45855236053467,
1.70971830597406E+018,11.2148275375366,3.19637942314148,
1.70971830603147E+018,11.3537282943726,2.92679715156555,
1.70971830608756E+018,11.4798421859741,2.65067434310913,
1.7097183061442E+018,11.5920915603638,2.36858987808228,
1.70971830620441E+018,11.6898279190063,2.08140015602112,
1.70971830626513E+018,11.7727031707764,1.78989005088806,
1.70971830632203E+018,11.8407382965088,1.49466121196747,
1.7097183063758E+018,11.8938074111938,1.19630765914917,
1.70971830643796E+018,11.9323139190674,0.895576059818268,
1.70971830649794E+018,11.955714225769,0.593277871608734,
1.70971830655809E+018,11.9637861251831,0.290244936943054,
1.70971830662828E+018,11.9565229415894,-0.012705503031612,
1.70971830668809E+018,11.934045791626,-0.314820885658264,
1.70971830674806E+018,11.8967142105103,-0.615516602993012,
1.70971830680824E+018,11.8444662094116,-0.913899958133698,
1.70971830686786E+018,11.7773208618164,-1.20916783809662,
1.70971830692518E+018,11.6953382492065,-1.50052154064178,
1.70971830698597E+018,11.5986232757568,-1.78730499744415,
1.70971830704481E+018,11.487774848938,-2.06900334358215,
1.70971830709923E+018,11.3633813858032,-2.34530115127563,
1.70971830715535E+018,11.2252511978149,-2.61517214775085,
1.70971830721518E+018,11.0736055374146,-2.87740159034729,
1.70971830726999E+018,10.9089498519897,-3.13121056556702,
1.70971830733995E+018,10.7316932678223,-3.37625455856323,
1.70971830739584E+018,10.5425300598145,-3.61248803138733,
1.70971830745388E+018,10.3422069549561,-3.83936166763306,
1.70971830751164E+018,10.1307744979858,-4.05598926544189,
1.70971830756819E+018,9.90840911865234,-4.26171350479126,
1.70971830763663E+018,9.67576026916504,-4.45586538314819,
1.70971830769327E+018,9.43365573883057,-4.63786125183106,
1.70971830774842E+018,9.18281173706055,-4.80787658691406,
1.70971830780346E+018,8.92408657073975,-4.9658055305481,
1.70971830786128E+018,8.65794467926025,-5.11076974868774,
1.70971830791862E+018,8.38478183746338,-5.24189138412476,
1.70971830797633E+018,8.10526180267334,-5.35884523391724,
1.7097183080321E+018,7.82019138336182,-5.46137952804565,
1.70971830808729E+018,7.53013229370117,-5.54988670349121,
1.70971830815557E+018,7.23607873916626,-5.62417316436768,
1.70971830821488E+018,6.93898630142212,-5.68392038345337,
1.70971830827069E+018,6.63940572738647,-5.72858190536499,
1.70971830832621E+018,6.33787202835083,-5.75799894332886,
1.70971830838046E+018,6.03505039215088,-5.77212142944336,
1.7097183084359E+018,5.73158264160156,-5.7712254524231,
1.70971830849071E+018,5.42869186401367,-5.75484323501587,
1.70971830854491E+018,5.127601146698,-5.72312593460083,
1.70971830860066E+018,4.82863569259644,-5.6765923500061,
1.70971830865553E+018,4.53191804885864,-5.61524105072022,
1.70971830870974E+018,4.23775768280029,-5.53955125808716,
1.70971830877563E+018,3.94780158996582,-5.44916248321533,
1.70971830883413E+018,3.66355919837952,-5.34393882751465,
1.70971830888816E+018,3.38545918464661,-5.22435188293457,
1.70971830894654E+018,3.11363315582275,-5.09110832214356,
1.70971830900285E+018,2.8484513759613,-4.94451904296875,
1.70971830906069E+018,2.59000396728516,-4.78507375717163,
1.70971830912162E+018,2.33941340446472,-4.6128420829773,
1.70971830918207E+018,2.09820985794067,-4.42828941345215,
1.70971830924826E+018,1.86716222763062,-4.23219013214111,
1.7097183093254E+018,1.64643526077271,-4.02468872070313,
1.70971830938627E+018,1.43657207489014,-3.80603528022766,
1.70971830944571E+018,1.23746871948242,-3.57714414596558,
1.70971830950285E+018,1.0484744310379,-3.338787317276,
1.70971830955894E+018,0.880993485450745,-3.10964822769165,
1.70971830961589E+018,0.724884271621704,-2.88487243652344,
1.7097183096746E+018,0.575979948043823,-2.65658497810364,
1.70971830973939E+018,0.444285809993744,-2.43389177322388,
1.70971830979493E+018,0.331081449985504,-2.23255014419556,
1.70971830985017E+018,0.229072779417038,-2.04466938972473,
1.70971830991152E+018,0.139981180429459,-1.8455023765564,
1.70971830997175E+018,0.068180665373802,-1.63649427890778,
1.70971831004769E+018,0.013402909040451,-1.43833422660828,
1.70971831010499E+018,-0.033040653914213,-1.25527703762054,
1.70971831016452E+018,-0.076635718345642,-1.07809805870056,
1.70971831022501E+018,-0.114560186862946,-0.908046305179596,
1.70971831028176E+018,-0.147010132670403,-0.751655220985413,
1.70971831033988E+018,-0.174859374761581,-0.607055723667145,
1.70971831039697E+018,-0.1977928429842,-0.468902885913849,
1.70971831045329E+018,-0.215698689222336,-0.339235097169876,
1.70971831050847E+018,-0.228849723935127,-0.221579596400261,
1.70971831056491E+018,-0.238331019878387,-0.11484993994236,
1.70971831062394E+018,-0.244692206382751,-0.016874875873327,
1.70971831068381E+018,-0.247793465852737,0.072307392954826,
1.70971831074043E+018,-0.248599380254745,0.150595679879189,
1.70971831079826E+018,-0.249060094356537,0.217830941081047,
1.70971831085596E+018,-0.248743176460266,0.27382680773735,
1.70971831091365E+018,-0.246358931064606,0.316832602024078,
1.70971831097486E+018,-0.244203627109528,0.346115708351135,
1.70971831103232E+018,-0.242768168449402,0.36157813668251,
1.70971831109213E+018,-0.242501080036163,0.361085772514343,
1.70971831115067E+018,-0.242926046252251,0.352723568677902,
1.70971831120587E+018,-0.242433503270149,0.347329705953598,
1.70971831126524E+018,-0.24224691092968,0.349611341953278,
